zip_code,region,urban_type,avg_summer_temp_f,extreme_heat_days_annual,poverty_rate_pct,ac_access_pct,risk_score,risk_flag,priority_tier
11861,Southwest,Outer Suburb,106.82678238640388,20.120666639038483,34.50173096641646,92.6561545777568,0.969,1,Critical
12002,West,Urban Core,90.91460766222244,10.17195810176009,24.736034786795656,80.20206356203116,0.9689,1,Critical
12039,Southeast,Urban Core,104.47908028633664,5.353421876478651,18.487277744242228,95.2304768201018,0.9689,1,Critical
11119,Northeast,Urban Core,97.56294153385768,59.55849146396844,27.437093034782126,81.79860712723709,0.9688,1,Critical
11254,Southwest,Urban Core,97.3532866711245,35.166744197909374,5.747257502535529,42.93394435722456,0.9685,1,Critical
11194,Northeast,Inner Suburb,90.75409057601932,29.02522318336183,27.02638852306044,91.2849974173141,0.9685,1,Critical
11906,West,Rural,73.94258771885295,6.933633286092235,26.46571194746496,45.27873855006254,0.9683,1,Critical
10929,Southeast,Inner Suburb,101.32139080216376,27.963129838918384,14.583818735899731,58.68509733827118,0.9678,1,Critical
10928,Midwest,Rural,115.0,7.097439447172699,22.77801854892645,60.12894449091964,0.9677,1,Critical
11646,Northeast,Urban Core,99.23374568850758,8.400982000981708,10.22557003886263,93.4195825430489,0.9675,1,Critical
12458,Midwest,Urban Core,88.96136548565133,31.95172900041961,30.337331776423152,46.49924454656439,0.9675,1,Critical
11089,Southeast,Urban Core,100.05206032908808,15.371597650978105,13.8757548436327,47.34144605013245,0.9673,1,Critical
11704,Southeast,Urban Core,77.70917449864533,46.693505986646585,19.750820247797,72.62823450550637,0.9673,1,Critical
12022,West,Rural,101.4169522058632,4.564816934968204,26.92754454471793,63.89601352726089,0.9673,1,Critical
10748,West,Rural,84.00741971324209,12.73489363748799,24.100838759748164,52.88011449539742,0.9671,1,Critical
11285,Midwest,Urban Core,89.99004203543272,8.697430238125587,23.08941928022622,83.23600095547418,0.9668,1,Critical
11454,Northeast,Urban Core,87.87553021886798,36.24737971253781,27.456983306223663,98.34559458606576,0.9667,1,Critical
10761,Southeast,Inner Suburb,91.93574228367468,10.236262407212914,19.10060936675574,79.1288485616925,0.9664,1,Critical
11282,Midwest,Urban Core,115.0,9.41699869591485,8.438306262909762,81.4873542120259,0.9664,1,Critical
10395,West,Rural,91.03902477699404,7.041794259800915,25.48248366244056,72.61976375692436,0.9664,1,Critical
10481,Southwest,Urban Core,96.35043572420976,22.057784590340464,21.527867483237703,79.52233600067018,0.9661,1,Critical
10149,Southeast,Inner Suburb,102.04605144725276,29.80588252653266,24.512523568575965,74.10164231145362,0.966,1,Critical
11728,Southwest,Inner Suburb,114.96898151703824,12.949129624758267,16.74525698705311,53.60266766664422,0.9659,1,Critical
10122,Southeast,Inner Suburb,73.09964003871627,36.32340414692704,25.70543014971663,61.17512636592892,0.9659,1,Critical
10645,West,Inner Suburb,96.02697825589996,27.76778614064527,18.595748947491742,99.0,0.9658,1,Critical
11394,Southeast,Outer Suburb,78.8495906722414,29.38633580710185,22.28232896689472,87.04899349085417,0.9652,1,Critical
12281,Southeast,Urban Core,107.5584945930521,4.475557541188054,26.675303921641664,64.72872189511139,0.9648,1,Critical
10144,Southeast,Urban Core,95.31501846812267,7.311545532598067,27.97531084815007,39.25466784516658,0.9646,1,Critical
11314,Midwest,Urban Core,80.05025185734476,21.506161515399672,15.714069472564256,47.92412508440306,0.9645,1,Critical
11817,Southwest,Urban Core,95.23841854061864,16.4842906668804,6.928873263662985,68.7753690622152,0.9644,1,Critical
10195,Southeast,Inner Suburb,89.05549033878542,21.767750197699463,19.193868213623904,62.58353953494247,0.9644,1,Critical
11278,Northeast,Outer Suburb,106.41730047022114,4.363968347647089,19.547318738640357,99.0,0.9643,1,Critical
11020,Southwest,Urban Core,83.51987123144667,65.12656115036629,20.994700793863554,35.98195525152342,0.9642,1,Critical
10679,West,Outer Suburb,105.7147185476276,34.72460022766592,6.41180137768478,79.0975590580783,0.964,1,Critical
10165,Southwest,Urban Core,101.27900062993578,14.913211895914548,19.0784207334758,91.12953384193727,0.9638,1,Critical
11659,Southeast,Inner Suburb,83.75695775913063,12.38323204173328,30.579980345202973,82.85094797656957,0.9636,1,Critical
11607,Southwest,Urban Core,100.9366826678436,13.31023152098421,26.1865363580698,50.07957177527449,0.9634,1,Critical
11764,Northeast,Outer Suburb,96.6847147702284,12.19427000876835,27.002265407413432,99.0,0.963,1,Critical
10106,Southeast,Urban Core,83.74788648415729,18.63479566052472,21.46180854799575,81.49069960573712,0.963,1,Critical
10067,Southwest,Urban Core,92.59992191285488,13.108869333106464,36.44257877618656,76.36501359608329,0.9628,1,Critical
11687,Midwest,Inner Suburb,89.4017685194253,50.69260882323028,20.089408229009084,98.28933135618334,0.9626,1,Critical
12260,Southwest,Inner Suburb,112.50293520182424,20.01311149262658,26.69332718218801,67.0064526186193,0.9624,1,Critical
11652,Southeast,Outer Suburb,98.49919054363887,13.881584351244456,5.338604117480527,56.72741475996091,0.9621,1,Critical
11065,Southwest,Outer Suburb,90.85329785301204,15.897465013438364,37.53339122939592,65.65284734101319,0.962,1,Critical
10947,West,Outer Suburb,92.63161300854084,22.77976071443748,35.71827753769773,99.0,0.9618,1,Critical
11074,West,Rural,60.0,16.619725309247713,26.855170510956505,67.47172007490818,0.9617,1,Critical
11503,Southeast,Urban Core,82.33734074449278,36.34838953114621,17.55244315841566,63.30377141076677,0.9615,1,Critical
10607,Southeast,Urban Core,82.22716627050784,11.24677419851072,30.373381653345685,59.24933996128702,0.9614,1,Critical
12196,Midwest,Inner Suburb,85.52594559352514,38.52430152020415,18.38791575344316,88.93010505164519,0.9612,1,Critical
12115,Northeast,Inner Suburb,97.307585366471,14.625328355359452,21.871005581887207,35.46099198370439,0.9602,1,Critical
10594,West,Urban Core,87.60019742757143,7.084546413223011,29.556138967211776,56.22826690140674,0.96,1,Critical
10833,Northeast,Urban Core,94.39155791579822,5.511785833769375,28.881899736467723,76.54676422124622,0.9599,1,Critical
11117,West,Outer Suburb,79.91331949213176,19.663339140333267,7.30089832699973,60.87718161217295,0.9594,1,Critical
10284,Midwest,Rural,107.42581408652624,28.51122746420464,1.238402015175354,55.71824330701415,0.959,1,Critical
11411,Northeast,Urban Core,98.947115170068,7.475121568908443,23.43036467473509,66.23774568005449,0.959,1,Critical
12180,Southeast,Urban Core,75.85810394009381,25.330638819596142,46.68617470279133,40.8183577220481,0.9588,1,Critical
10734,Southeast,Inner Suburb,93.31322838218632,14.879984905815256,20.629131287402664,62.8165589824894,0.9585,1,Critical
11604,Northeast,Urban Core,109.43048242218153,17.052845816053722,29.87296856570094,73.82157362561958,0.9584,1,Critical
10838,Midwest,Inner Suburb,88.34900630014222,43.91176393754626,30.731713383851293,84.0213489389122,0.9583,1,Critical
10270,Southwest,Urban Core,94.5741253587492,18.93847517999232,27.789012405984,67.43383405245538,0.9582,1,Critical
12433,Southeast,Inner Suburb,98.18181851262182,11.69434092094571,11.243341587811583,45.03325912370613,0.9582,1,Critical
11413,Northeast,Rural,95.7389266723219,4.483434782415091,21.157764736093267,83.5791176191996,0.9581,1,Critical
11593,Northeast,Rural,115.0,22.640034390679343,20.740239261408774,51.17723796509328,0.9581,1,Critical
10998,West,Urban Core,92.04714896157012,9.70938045664608,17.14569523601864,57.83890880404576,0.9581,1,Critical
12015,Southeast,Inner Suburb,92.23096321574008,9.352263784295545,21.594803563486543,90.50008889487675,0.9579,1,Critical
12067,Southeast,Urban Core,74.95491839661952,10.897127649189285,18.686742312654417,57.61901772982348,0.9573,1,Critical
11585,Northeast,Urban Core,85.15652049252343,14.150790957697104,27.234917191910444,97.32948762384665,0.9571,1,Critical
12125,Southwest,Outer Suburb,98.16664229927726,9.579098222161049,25.595505901177667,82.71083098833222,0.957,1,Critical
11590,Southwest,Outer Suburb,100.78609949128123,5.401746391981427,26.722218483314816,94.10520494615366,0.957,1,Critical
11173,Southeast,Urban Core,91.23230494765464,14.78624074343585,6.458107622437575,54.53507684274602,0.9566,1,Critical
10458,Northeast,Urban Core,90.84766284453994,45.71072909201475,26.72767473327731,74.97395206408105,0.9564,1,Critical
10033,West,Urban Core,87.29892875432907,27.64076038525361,9.990347220997569,58.47141650140358,0.9562,1,Critical
11188,Southeast,Urban Core,90.23206930267096,21.845001929566624,9.788073533909234,35.393411685862034,0.9562,1,Critical
10280,West,Urban Core,84.93327647622316,7.552560918645523,7.559647525907842,61.55037254061759,0.9561,1,Critical
11376,Southeast,Urban Core,82.67553544234046,21.47748461046234,28.837850782683446,63.86515358443636,0.9558,1,Critical
10104,West,Urban Core,93.408407345447,34.72135512023184,17.136157503094346,55.693862808850895,0.9557,1,Critical
10358,West,Urban Core,79.91681701926187,65.49789051532453,13.622863972488709,66.93421088813075,0.9556,1,Critical
11427,West,Outer Suburb,104.067283941329,12.181013186013008,24.88173696552576,25.640476219107114,0.9552,1,Critical
10287,Midwest,Urban Core,85.1026729698922,19.69038087393432,35.40118124558233,74.61792737002945,0.955,1,Critical
11767,Midwest,Urban Core,107.78481977626286,17.760745301638043,20.62060707086341,77.19638025602737,0.9549,1,Critical
10529,West,Outer Suburb,100.40580231824272,23.150688329680158,22.720069907640838,95.6472539079432,0.9547,1,Critical
12293,Midwest,Urban Core,96.63243162889664,21.282918428422143,17.574009449805704,91.72788336899292,0.9547,1,Critical
11086,Midwest,Inner Suburb,100.45690869822852,15.449874784686145,22.550801453000155,94.36373493176949,0.9545,1,Critical
12054,Southwest,Inner Suburb,98.83177723914032,12.236274494452676,14.923707604012243,25.93713957392739,0.9545,1,Critical
11395,Southwest,Outer Suburb,75.3816689187455,37.38704041710475,8.233566785550284,50.19466082601785,0.9545,1,Critical
11467,Southeast,Urban Core,98.4225993310639,30.32909585568638,24.88492357390296,76.55673171425562,0.9544,1,Critical
11689,Southwest,Outer Suburb,95.37789326189214,18.436010519627555,19.449474759379992,72.91833675897284,0.9543,1,Critical
10866,Northeast,Inner Suburb,102.1276643714706,35.63869687903877,20.200254426958637,62.16499139148831,0.9541,1,Critical
11748,Southwest,Inner Suburb,85.8204587916119,12.641272043931073,35.17683901065224,76.50085543358779,0.9541,1,Critical
11708,Midwest,Urban Core,82.88665079248165,33.47011092482926,26.751637589887693,64.55609690043786,0.9541,1,Critical
11670,Southeast,Urban Core,97.4632728305058,9.345441431630409,6.01338268352548,85.29081626893915,0.9536,1,Critical
11123,Southwest,Rural,82.54148003362339,27.35341379320216,20.84875841046093,84.74086145605642,0.9536,1,Critical
11937,Southwest,Outer Suburb,88.85549764908866,11.14917592667842,33.699270629112625,56.61075568748424,0.9534,1,Critical
10681,Southeast,Urban Core,94.26155412682792,3.43366504982503,11.538619097081984,59.09955945545632,0.9532,1,Critical
11407,Southwest,Inner Suburb,85.40835503616017,37.79142609105169,32.21637859521374,76.06296806259297,0.9531,1,Critical
11094,Southeast,Inner Suburb,111.22113874043336,7.865196334455282,16.274303707942465,61.60087467772247,0.953,1,Critical
11716,Northeast,Urban Core,101.54160826544567,6.368317127133113,35.78053114125976,99.0,0.953,1,Critical
12464,Midwest,Inner Suburb,84.01295560394256,28.1125240716624,22.47439841791001,74.11901932165804,0.9526,1,Critical
10799,West,Outer Suburb,90.94966025233084,7.407445454297154,36.251775331243024,68.1643491442606,0.9525,1,Critical
10921,Midwest,Outer Suburb,68.7933284278842,10.7078155342794,18.522696153337733,63.882557089535055,0.9525,1,Critical
12438,Midwest,Outer Suburb,109.69373412517317,17.852685427664326,0.8032135322198215,82.91733385364378,0.9525,1,Critical
10214,Southwest,Urban Core,91.31844020406768,3.084121904511909,24.834694372682367,70.73214179894148,0.9524,1,Critical
11504,Southeast,Urban Core,68.80272316742523,33.91976843556463,13.39066876677431,49.075781751946366,0.9522,1,Critical
11306,Southwest,Inner Suburb,94.83247921767288,13.1368137916141,19.922446316195924,68.80093993502173,0.9521,1,Critical
10666,Southeast,Rural,93.2362426601744,12.911728976439266,33.8787241091208,69.88211039315907,0.952,1,Critical
12003,Southeast,Urban Core,95.00323845804816,8.555507535333021,28.80866772405997,89.6906457230228,0.9518,1,Critical
11105,Northeast,Urban Core,84.73558163194876,18.90628520730911,26.46899078338096,53.22416849174614,0.9517,1,Critical
11208,Southeast,Urban Core,112.30990513177164,38.62088980979824,14.570160512616194,77.11368864286865,0.9517,1,Critical
11696,Northeast,Urban Core,80.92289190822972,23.167526006709608,26.15421165828721,84.80044668954545,0.9516,1,Critical
11968,Southeast,Rural,91.0688251896736,16.224795701178035,30.05601023262297,78.24264035454064,0.9512,1,Critical
11008,Southeast,Outer Suburb,87.88247012735468,51.67725670137396,10.70390212813446,85.91686895127785,0.9512,1,Critical
11752,Northeast,Inner Suburb,105.53234571028943,16.255669345720857,26.874435412818343,86.22236597705185,0.9511,1,Critical
11457,Southwest,Inner Suburb,88.73789030557347,27.58691452847058,10.847502815085823,58.845945225414255,0.9511,1,Critical
12059,Midwest,Rural,77.42882999514651,32.36442114063059,26.94606850412021,77.73897330952389,0.951,1,Critical
11097,Northeast,Inner Suburb,89.5980182771068,6.249948296401227,12.930562225025598,85.3675481580804,0.9509,1,Critical
10401,West,Outer Suburb,97.30130983098128,29.73508002037676,5.468428612155185,76.16821270211224,0.9509,1,Critical
12432,West,Rural,82.9399161529026,50.62893585036056,13.813377269706132,76.91665466623334,0.9509,1,Critical
10702,Southeast,Urban Core,92.64789619627688,13.351879292884744,21.041963366702987,48.47698803764973,0.9506,1,Critical
10072,Northeast,Inner Suburb,84.05119189762533,9.046310589703204,29.924217260091137,80.83887637404786,0.9505,1,Critical
11692,Southeast,Inner Suburb,75.60881683097693,23.724045686653856,9.361162444123025,64.54871662062206,0.9502,1,Critical
11026,West,Rural,81.4665309089436,38.48570738951739,22.82861684839015,64.25214870119603,0.9499,1,Critical
10980,Southeast,Urban Core,92.04870039767216,13.22670087469858,27.726423610257587,78.30020478237482,0.9499,1,Critical
10643,Southeast,Inner Suburb,99.31735535021234,28.25583133222341,31.18103559098664,74.33750762524883,0.9497,1,Critical
10442,Southeast,Urban Core,77.71033254855631,8.162590709180558,15.002261313157405,53.98371334076742,0.9494,1,Critical
12150,Southeast,Urban Core,83.0475555811709,4.172586572949601,21.13155310996279,49.02729643494159,0.9494,1,Critical
11711,Northeast,Inner Suburb,98.53887739922604,50.30482645496032,22.193226107474715,87.8721809140477,0.9492,1,Critical
10438,Southwest,Rural,86.8855350278913,17.11667826204296,20.43828362502949,63.23140723828251,0.9491,1,Critical
11779,Southwest,Inner Suburb,105.66586117369836,30.02691938437686,7.311108935629671,73.48269853267426,0.9488,1,Critical
10764,Northeast,Outer Suburb,101.883216950701,5.438958249512774,36.1610120982374,78.96771537315867,0.9488,1,Critical
12131,Northeast,Inner Suburb,90.43307622492034,36.98226294059316,11.289656126723465,99.0,0.9487,1,Critical
12408,West,Outer Suburb,115.0,10.330848182166312,26.54517792123124,75.67940190395397,0.9487,1,Critical
11760,Midwest,Urban Core,85.70044348981475,31.859739347603256,28.86760910645574,87.15358132739777,0.9486,1,Critical
11358,Southeast,Inner Suburb,82.49597954535442,15.243511624410456,20.37845633996372,63.15533776916816,0.9484,1,Critical
10508,West,Outer Suburb,79.06041423558312,20.66578740655947,29.783845507488596,45.85038244471508,0.9483,1,Critical
10308,Southwest,Inner Suburb,97.90412082348276,23.197832629144795,24.388083523722383,65.1521350574563,0.948,1,Critical
11162,Southeast,Urban Core,89.80283026632131,30.22411275453721,25.498850504879663,99.0,0.9479,1,Critical
11628,Northeast,Urban Core,84.96656667199719,9.575658621632616,30.196103591518668,76.83163650233317,0.9478,1,Critical
10519,Northeast,Outer Suburb,107.19234569663658,17.672470427688506,26.86791628882082,55.350732830566,0.9478,1,Critical
10397,Southeast,Urban Core,81.19179409308958,27.975344621322407,18.76577162708033,86.86429675208637,0.9475,1,Critical
12118,Northeast,Inner Suburb,85.59193798953812,29.105272246285104,30.945425687064155,62.98028758182529,0.9475,1,Critical
12084,Midwest,Outer Suburb,97.85819122697248,6.641514065269672,32.51385473584067,63.20692620669588,0.9472,1,Critical
11070,Southeast,Inner Suburb,85.10540385877778,12.915187776675475,36.85457029301868,79.69720475709178,0.9472,1,Critical
10507,Southwest,Urban Core,102.96052488935176,18.725808783809555,5.87076407376787,63.72304559639918,0.9471,1,Critical
12173,West,Urban Core,72.62769669823231,18.2427482111964,39.11271840376264,55.09091250295443,0.9469,1,Critical
10701,Northeast,Inner Suburb,101.66829235555316,9.57964610072348,34.61517404825385,62.41423951839835,0.9468,1,Critical
11962,Southwest,Rural,74.27504777099543,18.94582294914863,15.394540612426596,56.654059671716695,0.9468,1,Critical
12080,Northeast,Rural,114.90620798320823,11.111517137990614,20.496790772806005,79.53754718486209,0.9467,1,Critical
11892,Southwest,Outer Suburb,87.21170876893724,23.49639303603206,39.76546624194157,80.85329083836542,0.9467,1,Critical
10913,Southeast,Inner Suburb,113.12384863375148,6.098910931414768,18.045637391730622,68.5448225456376,0.9466,1,Critical
10777,Southwest,Inner Suburb,86.34158989844066,3.818619632155072,28.060671009628827,47.04560145252615,0.9466,1,Critical
11908,Southeast,Inner Suburb,87.91761586166187,40.734054740178735,16.417433421570948,99.0,0.9464,1,Critical
11616,West,Rural,84.64940312975217,21.974550708346804,24.183307237181594,85.32355068986449,0.9463,1,Critical
12241,Northeast,Urban Core,108.43500858987412,17.81806750380517,20.05958215105554,87.39529704160651,0.9463,1,Critical
10609,Southwest,Outer Suburb,95.07218937077924,4.743955446031351,11.327264255392071,56.55466415621165,0.9462,1,Critical
11682,Midwest,Outer Suburb,105.59089157359232,42.97180617675159,7.544645477292576,94.39252245137249,0.946,1,Critical
12190,Southeast,Inner Suburb,107.42323862995605,7.288356507610612,10.937318543918815,67.44568400220473,0.9458,1,Critical
11181,Southeast,Urban Core,84.1643985603987,15.722214377814115,20.743451854485706,83.10523719570803,0.9457,1,Critical
11011,West,Urban Core,96.63482830903487,11.491629098161356,26.54774381683744,63.820422777502216,0.9457,1,Critical
11322,West,Outer Suburb,99.29303025728171,31.255635193273434,23.806198851431223,56.804170881600456,0.9454,1,Critical
11640,Midwest,Inner Suburb,104.72249810944636,3.3880584086312355,7.122099257498773,85.72959708574447,0.9452,1,Critical
12174,Southeast,Inner Suburb,94.86820565074903,24.419461454645663,27.318025180043417,65.18583910577492,0.9449,1,Critical
10534,Southwest,Urban Core,79.46596321558457,27.03742321750356,31.4509366815607,54.78548719343287,0.9448,1,Critical
10038,Southwest,Outer Suburb,101.35075423254942,34.1225958856666,15.132202322557305,75.7500240100928,0.9447,1,Critical
