zip_code,region,urban_type,avg_summer_temp_f,extreme_heat_days_annual,urban_heat_island_intensity,avg_humidity_pct,tree_canopy_coverage_pct,impervious_surface_pct,cooling_centers_per_10k,ac_access_pct,poverty_rate_pct,pct_65_plus,pct_outdoor_workers,median_household_income_k,uninsured_rate_pct,prev_heart_disease_pct,prev_diabetes_pct,prev_obesity_pct,prev_copd_pct,heat_hazard_index,elevated_heat_risk
10023,Southeast,Inner Suburb,89.35738753293428,21.993536600832144,3.3039630783809684,47.493028377590335,21.552779587938733,53.34680385876386,1.4504358292037056,88.17424499036427,18.02585015238916,24.536809339633074,8.13612933978086,65.01314899496793,7.186092633900946,2.4830104419100705,10.178144135486372,23.980249093535896,6.028797377584493,2.590267782045247,1
10024,Midwest,Outer Suburb,88.73331989371835,59.362104573249425,0.9862702358798183,58.908478966302305,26.826563311728115,49.72709147045194,0.9902904511590329,99.0,5.19602977861598,27.87333427608378,5.036329072893155,57.05385048551089,13.784251475828242,8.078760781650605,5.537158826714266,32.8231278709312,3.2617994113920634,2.2070772362628155,0
10025,Southwest,Urban Core,62.32420849484616,17.93439904886038,1.520146808482665,44.75463563357751,11.426678147224731,74.89850940590797,0.6313945909235599,89.70792768431832,16.025004425425845,3.0,10.280281253908699,88.27209006614692,5.645146790089921,5.786421685616853,2.781703647205628,23.35270744399982,1.7340576798630192,4.873101555452587,0
10026,Northeast,Urban Core,109.18330132552768,32.158993671645256,2.0851153913919216,73.48271432570584,12.983634721422176,52.215955306529196,1.084976149618208,59.52796646327046,19.39156192670681,15.286882188237792,10.35717414946691,52.70707879935449,17.72373818238117,8.571586103531837,11.688986515419145,33.3758926987574,4.50501429760357,3.0563833874096447,1
10027,Midwest,Rural,100.48773353107056,25.876577511879614,6.891158276432627,46.14462254280945,11.709733429714381,26.78471555839965,1.1020564867247815,70.17616797326015,8.456544493804973,18.04006784865206,6.747012717340555,16.7798343984504,20.246663213202492,4.4668739888552755,4.227415132719299,21.461677832752333,6.12177570228632,1.7199323095348948,1
10028,Midwest,Urban Core,80.23365620624814,21.42756949513515,0.9756500261168053,61.89349740246969,21.143537325141747,59.21066279895088,0.29463800735854273,84.00127985858654,8.258706780066124,14.151615502508434,14.744521609826473,47.972573689002495,3.0430198637897163,7.959162963983319,8.905837180768689,28.81810296534452,4.228124127730149,4.263530109869823,0
10029,Northeast,Rural,71.77276311452974,26.51278332197107,2.4461356547822497,60.09818182267605,26.391473555949155,45.93377436319878,1.3347979858406858,75.03612861064656,24.46323426689326,7.278404581128118,6.004108061996089,25.717827676005093,18.04252371572079,5.949256451624503,13.73765000445872,32.029487196936856,3.257186999252294,3.255282132420808,1
10030,Midwest,Outer Suburb,89.17073936564262,29.643719449967428,5.641450948033348,71.43299668498737,18.714099487711565,68.10038730829233,0.27442636229435985,63.62209576106933,30.34595096077684,9.818625109476713,7.623889344379825,44.97252129703751,3.265155792911913,1.0,12.663648053435665,29.998473983009504,5.0698956186814925,6.458504545523858,1
10031,Northeast,Outer Suburb,86.04037239297276,30.449353263406838,2.5316365229410196,74.21424113250944,38.349082527367756,58.08098238414296,0.8079071707309855,72.77542001980026,7.58157715212693,3.056130874209389,7.785598343291536,41.57103397237316,3.349103098356021,7.263593561587095,8.61365363278858,38.759089361918626,6.087654499788534,3.789514801361204,1
10032,Northeast,Urban Core,89.26802738275876,4.333398910461429,3.6709830107345764,70.4925869974229,9.407749858103044,64.82568340787483,0.3611145288540981,77.74015166232758,14.453932939559694,22.685760765593272,11.842831921826138,41.69548031415351,0.6393596251886784,10.783228388202915,14.581901097437456,13.928868688487288,9.536764601287903,3.486614997543887,1
10033,West,Urban Core,87.29892875432907,27.640760385253614,5.11771217061238,20.091888375103593,23.63062311425398,64.55597043020508,0.45015767762965564,58.47141650140358,9.990347220997567,25.61489829126497,8.983701437311062,32.2722199787791,5.147791263679869,3.710683769659636,13.104169406121862,33.396998385197065,6.375561577932049,2.1889125661472937,1
10034,West,Outer Suburb,91.07489187167111,10.841873761655624,1.4900814821422679,79.49466666423628,37.69047516716171,69.49734635773669,1.1419192310559447,95.72116330566122,23.854513445109898,25.517397909260154,4.1486307651021805,29.981214681407142,4.324061637292845,5.066319225123571,9.047817394910247,25.35823965876326,2.332288013224458,1.0713560365067203,1
10035,Southwest,Outer Suburb,102.36766839270167,31.195233486305074,1.645038117006969,85.49154803550276,5.870022025287422,24.193568514844475,0.079989866204293,70.08693319393728,6.250210372825669,15.793009751676658,7.513752134515537,39.50805424812139,10.832088203358158,10.976041200220576,17.084618352074905,36.72742161545019,1.0,3.5193283391083914,1
10036,Southeast,Outer Suburb,91.81723846154375,19.079822311619765,0.959874137552849,49.32176288221355,10.261660279197528,35.56215994673527,0.014529384045078031,76.6936279264057,14.616512161482541,17.903418351236706,7.835323156003037,45.35416502996519,8.998603257927632,8.669447862777758,12.949502169911963,32.24480681219111,1.0,3.69781468063525,1
10037,Northeast,Urban Core,72.40413401308071,4.269952065925534,5.687382069716191,62.259644428111294,10.810673155576158,76.86864953743931,0.16796997125401184,96.63094866703176,5.083492011292569,23.48946239414959,5.445851176994073,47.03761549906291,2.2097843866529887,6.013240104734507,7.881064161332481,40.70309701880311,6.849523466496334,4.213457665660039,0
10038,Southwest,Outer Suburb,101.35075423254942,34.1225958856666,7.6051087250688365,41.96502975764592,17.605187408126007,39.631822971451264,0.2217275191818007,75.7500240100928,15.132202322557303,14.369798008552294,5.578175027949359,62.14424374486037,1.5646697881012777,7.887289242242351,2.7881099262586773,30.137088865467707,3.369172625105072,6.344711703367985,1
10039,Southeast,Outer Suburb,104.68737476185945,6.913014979114265,0.721163532439187,22.929186878821277,9.977182405118784,40.050575536659814,0.26458594764067034,95.6464589119486,19.666665036686123,9.355028362877452,7.979220299456188,77.72564045680824,5.631042336810284,5.122988712807182,11.895594749647419,41.87385167547551,7.244656274101763,3.115927893068094,1
10040,Northeast,Outer Suburb,115.0,10.415976611722039,3.0480699219038643,44.70312522023705,11.975692508030106,55.414190540650445,1.7842983925939586,59.474384503498925,7.117047247636312,12.004982048504019,5.670882674817818,32.95362759509019,8.763279164436296,14.414411646237161,8.980386098589754,33.253028280834634,8.950047470427396,1.4715639707486607,1
10041,Midwest,Outer Suburb,71.51807160112483,39.56166787208063,1.5056500902486156,48.27749728965502,35.052436470133685,57.84890803607835,0.7105685635659091,85.7932064630931,4.241512499884973,17.22883508994258,9.85181692408912,35.257222211301126,11.011419290660461,9.660601992736915,11.08386625032123,21.653814027780626,7.475956168637964,6.3167043366919735,0
10042,Northeast,Outer Suburb,87.9145841578033,14.88016772356449,1.5808505589433075,51.61268683566732,26.142501187940695,63.86990238334306,0.7617093330181866,93.10780240285118,12.345684143582032,11.004530810864697,3.7452927458231517,125.50733921422352,9.360553397723773,12.126422107993056,10.053184610725879,25.492795249934694,5.432267426887234,3.5283466743624463,1
10043,West,Outer Suburb,60.01481556173215,10.05112974625004,3.8168092588566918,40.73954637989222,31.26975450377818,33.25591814812471,1.2405163783843014,63.06237602737712,12.399907599063061,19.313078320333144,3.438997248347527,79.73197885070948,5.2170669755127435,7.27574030860389,2.207386094493243,27.307037177328638,10.621006560494251,1.5867648981439064,0
10044,Southeast,Urban Core,91.63778987655051,12.57436928565508,2.6039675406866243,44.7983469972897,15.822082434646212,68.35270284465,1.5672454777508442,74.7893473374047,14.70210624874882,6.514275395207921,9.06074753317749,37.047247558906626,3.851586020390982,3.178494159248241,9.83141257846816,32.917036419696004,4.847677929851315,2.6707680828106795,1
10045,Southwest,Inner Suburb,78.42159642199873,9.877100469139924,3.5679076724120384,57.801886210688664,31.54944039399836,61.661951802932315,0.004217421892685988,75.16183947664956,1.1484389013533374,14.30142752049736,14.212052081831958,29.174319626114805,13.516321813650684,8.510015983295007,6.589851055345949,39.19819109890695,3.7421354339927073,2.2561327421284836,0
10046,Southeast,Urban Core,108.08134953789944,23.525978349249822,7.464951360778146,44.13591430401745,11.612934054169834,40.085269374149654,2.331590114793253,81.77350590869472,14.08562284082449,18.838847699073895,6.24604270325672,42.55325050225587,7.0539763689956265,10.765336795995996,8.967358337338421,36.886103199362005,6.834142621495957,6.672150800853509,1
10047,Midwest,Inner Suburb,75.70462035977701,10.126995394525865,3.160924192248642,67.7834379859005,19.434870961358964,45.34791637601804,5.351710533018588,86.54642911211583,6.243052813788882,16.927581882070637,2.9555727008062345,48.10654902858371,1.823279978106674,10.891401185360342,8.684035937654647,37.31708874556679,7.933596017213231,4.715535231564577,1
10048,Midwest,Inner Suburb,64.72980354439287,12.910945011617908,3.913750046272089,70.26989172515391,15.75858005787804,73.61680311681666,0.1558672607118802,61.59828842479841,17.1400374338591,10.85414941066666,6.885625797118151,76.77902146013128,3.8495628246591385,1.937014361599413,11.255577281323017,26.028676714107473,1.0,4.517516754757046,1
10049,Northeast,Urban Core,79.34483511156976,20.25077087514665,4.987206402609484,95.0,32.294752277623616,34.82192537258773,1.2634971386055704,76.91901255057628,19.02440218467035,21.14533414375098,15.77051201008689,17.27072819005202,12.899692937045446,7.634270950676119,12.199097876496413,39.05872305735413,8.776452735377761,6.349576824703957,1
10050,West,Inner Suburb,61.29414674539435,18.67134629392331,1.3796424182948697,78.26223877822233,22.87554704541334,69.6085825695599,0.002900006642776128,99.0,35.40123893564365,17.837424751724566,16.893209771188374,33.70638152733913,3.068629239135134,2.2062651498007844,12.845419762096327,32.831722746998565,1.9377634794070913,3.4186639506735466,1
10051,Southwest,Urban Core,94.01319345408773,7.431459607998145,4.180199034061139,62.37585504991146,18.166168238307932,36.30044608849498,0.060326666830351906,96.96978224924646,1.586760649430732,3.0,8.104261753445016,134.286800575388,5.705266166296242,5.242289881775955,2.0,38.35709698012171,1.0,6.330754983058581,0
10052,West,Outer Suburb,60.219003444924155,23.726393037214738,1.5472777851124557,46.83524265998179,17.44578958343807,54.106605177117395,0.402568995579517,92.28918921438905,8.67212347365348,19.187223839153283,7.400701662443282,55.04300973326773,1.111461952771633,8.75626326571507,16.684953131538766,20.18039164922066,5.13960905530604,7.407690877002602,0
10053,West,Rural,85.34149097419791,8.67782742113838,0.7970780519243246,63.28745233013198,29.566013464432842,59.417410346628074,2.248116059874935,74.52996723717662,15.582853824416372,13.044617308763517,17.85229302259019,56.32683193032605,6.947982783029194,10.99415809080268,4.4722767823771825,35.619712404851086,3.3432704861096236,4.812596208710798,0
10054,Midwest,Urban Core,60.06625816172564,5.311449385446014,3.3635774043535234,63.87872727849441,20.474974965294788,41.83499666733118,1.2683918496553035,99.0,18.530140160239917,12.32524602872159,4.420001855898812,41.17310279631746,1.3531053497074237,7.667451767922771,10.946195797394969,27.113429927475593,7.039344976873425,1.0353021642762958,1
10055,West,Rural,81.15642634556029,2.193020838817833,0.8859100409002403,48.7603643978981,8.200111326556293,53.3721539922735,0.7083209003697948,96.53665539311268,9.406389271572227,10.190520665150903,10.978407444971115,80.99107876509001,5.670783063306179,3.556762693216169,7.685715389052285,21.877406620685157,6.890770540067118,2.489106118138799,1
10056,Northeast,Inner Suburb,104.72053786965441,11.582930696591712,2.6177051768053055,72.1071651415518,40.21967951508205,50.0266601053923,0.6927826753743842,78.67353962272978,16.99635612665927,8.978808078339982,13.994894805152708,22.15647709913351,3.165502235732464,8.798112305132374,12.182107945204779,37.17212774750319,6.771238803242798,6.321707678150757,1
10057,Northeast,Urban Core,89.32777469722954,2.769011808001505,2.1805218107758195,32.834235735726246,22.669269004278586,50.768692689651445,0.752951725870758,81.96739288063263,8.958511105430027,17.446082590817426,4.205982333123065,44.14651227142292,7.545043279345211,4.447385684654943,3.68207334803137,28.567877942779795,9.060811660232972,3.8270022916730535,1
10058,Northeast,Urban Core,74.63807674042079,6.544470515549557,6.22005167543034,53.60080296032481,5.928296042612003,71.88259602286246,0.4470744733005951,69.74070621469725,7.060676777295453,19.822183030154527,4.874970565148734,19.286579338467913,6.942436574237995,6.123036311309312,17.196954987085185,36.242988344899665,5.211257222016117,6.406341594734126,1
10059,Southeast,Inner Suburb,84.62555813273099,13.166482554106379,0.8807171838351457,68.00545226771332,21.614524903669246,34.43600842622812,2.5216763380414005,85.0806904408495,7.465615145376461,17.072206421577658,2.1594100830174296,54.05998783611673,8.402089824908556,7.271321754543567,9.562766883152952,24.174004611919504,6.9183862597624595,0.7970898942968317,1
10060,Southeast,Outer Suburb,85.21620246453335,29.205082282707032,3.175599620720866,52.823485343342256,6.487074094274618,46.701404887245054,1.006832159492016,88.67535060708444,13.855888715912604,22.646174406828422,6.728762674841603,43.68356884202861,8.513689766459377,4.990435413222162,13.002154468002427,48.252995553636595,1.8266337158524752,2.17083626600354,1
10061,Southeast,Outer Suburb,90.67156415012087,10.64107229863612,1.2598344487877287,54.27842073827312,13.695554429977282,42.362038957983486,0.7938618579488572,90.64694552184774,11.384830461419003,20.06983218998908,9.597084044262822,24.168799483737626,6.689127572752785,8.909352574077825,7.797564697166339,31.04791176105436,8.401258579812453,6.58887766501032,1
10062,Southwest,Urban Core,68.59769964063008,3.4590315365316204,0.5584994055783736,55.519854498538955,34.08291841750125,59.44782010621667,0.7507580709709013,74.74768994057195,15.995141416104047,3.0,11.803835260028322,90.4928721297904,4.266700665726287,9.257374766534182,17.643565241950842,28.24625739560573,4.7469424078343305,4.199895319726032,0
10063,Southeast,Urban Core,92.11080728616797,12.247372518687499,0.3051585256295651,42.95917766762058,27.19210806476038,43.71483661839913,3.2953972923177486,51.473411922701914,28.93035487497072,9.584360580955229,4.769288630708473,77.09512755415574,12.198015565424473,10.084557820246264,5.511668160940983,39.91988603239119,5.28983045063856,6.8754752991283326,1
10064,Southeast,Inner Suburb,60.0,28.432777143780896,0.912956350047768,79.13021676833574,15.0167107207919,27.911759388139362,1.5433563181025114,82.35219023123685,36.94909535738755,24.3189345502827,2.7606590941804123,91.36709580528829,7.48154436793353,11.275997302684916,2.0,31.314171984992775,5.1438634571557715,2.0163150223780306,1
10065,Midwest,Urban Core,77.44138537163428,10.443409285227954,0.8753998377776143,39.675321905389325,41.6472135873284,66.31690975029272,0.18772432619446883,90.72228310675091,14.47923351300756,7.114315012065324,9.249591811881988,25.704538186117603,0.9675104675258207,6.570477291819868,16.451643434783698,55.0,5.751126194397782,3.2811810285004666,0
10066,Northeast,Urban Core,79.14071389058147,32.62755225348822,0.3209006468465077,63.726867893377936,9.85151550598278,68.62607110621056,0.6893072017572879,60.386039873606435,3.714322991959152,3.0,11.222094512213605,33.05473797031098,13.24923222667017,3.3191342423238464,6.295272303716685,41.32050131490787,5.076828140837286,5.576804743274717,1
10067,Southwest,Urban Core,92.59992191285487,13.108869333106465,4.575698429312499,65.44566216908272,16.768414613811935,68.63056006179812,0.40824032603619115,76.36501359608329,36.44257877618656,28.820150217444308,7.023013005700397,99.58781617417787,8.326378120761005,3.608343893605895,10.720381588840633,28.212757928844685,1.0,4.026424312149658,1
10068,Northeast,Outer Suburb,85.27157023212243,22.052577779725485,5.4237240844068975,40.92480577823859,23.960984463548442,57.7740989485432,5.1993040399906425,99.0,3.7623646608948276,18.076287713728043,5.954545768329501,81.87996956488253,11.778164090370595,12.205478225802612,17.23354127139679,32.594177800245674,9.100478800387801,3.930699203831673,1
10069,West,Rural,68.13324335372457,15.718418960223731,1.327959820360463,59.31587657885338,33.12018932595531,72.91523006252574,0.6441840980092642,56.3374489547392,29.82318044587063,11.218602397261341,1.6804451759095942,110.14215115868632,5.153829084481478,11.845869308805094,9.378841331317696,32.53027628952377,4.37408724434866,3.367208731766918,0
10070,Southwest,Inner Suburb,73.18008249019582,31.56582709809292,1.752398251034719,41.62662089059536,23.379502205907084,19.09678343704917,0.08433971949203471,72.89278170380764,39.24796681603505,10.061206254215437,7.981678450769816,48.42551284215886,17.2065481934566,11.015096656939232,12.041169548680381,23.557721728454666,5.064357713107421,3.153172899736036,1
10071,Northeast,Rural,87.38416011456889,49.97159964207039,2.0588008055578215,83.03876455100702,16.563444984833573,29.810480426340312,0.6356269136332441,99.0,5.863601210722961,20.405843108632318,17.935491464373765,51.69328193543089,9.759218078566631,5.243480427192214,14.259879599384002,42.26839583014118,5.517436014415363,5.465577892368484,1
10072,Northeast,Inner Suburb,84.05119189762533,9.046310589703204,4.979639615868345,37.501907134428166,9.146541801104698,21.696575441831687,0.4651801940578901,80.83887637404786,29.924217260091137,19.345985163515365,3.72325248910244,74.29644131980463,8.390512074544299,12.06431301675847,11.120205541491092,28.563427646702866,7.311091744196943,2.2710913901627654,1
10073,Southwest,Inner Suburb,78.05051068437105,15.041086384114777,5.0496257896010786,46.22985230382464,24.707842111380927,38.123756183580156,1.0982974722177148,68.53178709167568,19.186683867467703,18.290416379636806,2.9416757348712914,27.783365540092426,3.925688140244879,6.49094772982917,16.204437811709337,30.021524282523693,4.767612616269795,6.42916228832802,0
10074,Southwest,Urban Core,79.22999452585624,29.190677053273287,3.133622784386099,35.96394984959955,19.275104894131854,38.208798532824495,0.3075412944975692,77.87343132401267,3.894010155973806,14.678753280853927,5.188981863918109,60.213941956452864,4.634533072015277,8.029229749542804,13.821577391856245,33.74905201530664,8.664727707859537,2.4815097122666487,1
10075,Southwest,Outer Suburb,93.35401596591147,16.129357180880895,3.0572820787154518,33.56142291638406,39.53660387689586,23.28362420388027,0.043963980490111916,92.86650838100906,12.391049469507953,7.035918493578585,8.428467447619113,193.93535188904897,4.132107392338402,9.479306226530419,7.423901159370174,24.674728280458194,10.686318552759126,5.0243009027061785,0
10076,Southwest,Rural,78.78768912556943,2.065064235564779,1.6295398163333374,86.64187523588129,16.512110876257857,38.89941982870985,0.12095231877663357,74.33690036669238,12.507090636692219,15.748246347225509,1.4680393669785305,45.653526525067115,1.939859655315867,10.783651138068517,13.927045566773879,33.69070238872991,10.089963187708621,5.7706128115506115,0
10077,Northeast,Outer Suburb,83.94290507165113,10.575414768656788,0.3105386215891068,67.76994413042611,5.7429239033945,57.99451111358511,0.3994623632583457,88.75647806890335,41.14098778120867,23.456015209662667,8.289475175573076,24.490432561621436,10.022488599032743,8.623690201251105,10.862551545502985,27.977059882369918,6.632879109104355,3.809553726077459,1
10078,Southeast,Inner Suburb,111.03923905696652,16.02757577099982,1.9963840672585795,60.52528166260979,13.011309840167655,51.82878896538328,0.5138468077989462,82.22982285616341,24.462310781879548,12.206343054597738,8.453057031561666,67.05741196281224,3.8685818655849835,11.125031893377365,10.881738595477305,28.18758532272654,4.55863693917885,4.278301187086603,1
10079,Northeast,Outer Suburb,67.91580835739292,37.504856694514494,5.658630494579893,46.18161465975541,11.501259674959,69.8367700823056,2.1581823325426015,83.70741138627552,6.518613885022263,20.20748147957588,3.45819590182281,34.793132644996014,10.98623589110433,7.0398518346183945,12.329672409320562,30.702870956349035,4.491929096466602,2.126102378576756,1
10080,West,Urban Core,62.777887221104095,14.431512597534532,1.4376505463360978,74.33701259884182,18.462367317391823,79.39843893025612,0.37776744834001713,89.90774719814638,18.547462896999587,13.167581186537426,4.437742167561604,51.75433451932591,3.843709605743555,6.3913810010086225,14.682185437677639,26.120381777444308,5.075637729201521,3.1020508600379397,1
10081,Midwest,Rural,94.40307597758328,6.153320456909477,1.853331806957585,43.16399609138585,16.315828147694393,52.413424850962016,0.038399548445376276,72.69309450648073,4.415946090828808,21.60870898358994,7.1939534981448725,94.04603072893322,12.475777375606498,6.0389817247937225,7.149290647820868,19.482337284026126,3.872678274294858,2.415688143379888,1
10082,Southeast,Inner Suburb,76.85628326447076,16.311120697177508,4.296565517373541,72.28550729794185,19.220305737331685,57.4964408694835,1.8209607808787558,60.998806448298836,9.425804964826133,9.140375922426012,4.548609076677486,72.17221801705237,8.823603504110592,3.5518800413826837,16.22185594259743,33.39043463861292,7.039540199722218,2.8872990171992257,1
10083,Northeast,Inner Suburb,81.18114966708856,35.00263184369529,1.7897836212186329,42.294797021098546,13.786229127019402,72.62310126325535,2.438314701245771,86.53912089804788,15.621004287092356,16.095813350223835,6.932292478475148,42.76585277860348,1.2667739992888365,1.0,15.975645367069504,13.683557600232508,5.433847245875336,6.429203407353771,1
